source,author,title,description,url,urlToImage,publishedAt,content
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Hong Kong pro-democracy tycoon Jimmy Lai charged under security law,The pro-democracy media billionaire is the most high-profile figure to fall foul of the controversial law.,http://www.bbc.co.uk/news/world-asia-china-55271020,https://ichef.bbci.co.uk/news/1024/branded_news/1472F/production/_115995738_mediaitem115995426.jpg,2020-12-11T08:07:22.0414059Z,"image copyrightGetty Images
image captionJimmy Lai was originally detained under the national security law in August
Hong Kong pro-democracy media tycoon Jimmy Lai has been charged under the territ… [+3973 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Harrison Ford returns as Indiana Jones for fifth and final episode,The film is to be the 78-year-old actor's fifth and final instalment in one of his most famous roles.,http://www.bbc.co.uk/news/world-us-canada-55270909,https://ichef.bbci.co.uk/news/1024/branded_news/11EF3/production/_115995437_037449843-1.jpg,2020-12-11T07:37:26.4082258Z,"image copyrightParamount Pictures
image captionHarrison Ford first played Indiana Jones in Raiders of the Lost Ark, in 1981
US actor Harrison Ford is to reprise his role as adventurer Indiana Jones… [+2259 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Covid: Australian vaccine abandoned over false HIV response,"Trials of the Australian vaccine returned false-positive HIV tests, but did not harm participants.",http://www.bbc.co.uk/news/world-australia-55269381,https://ichef.bbci.co.uk/news/1024/branded_news/623D/production/_115994152_gettyimages-1229020108.jpg,2020-12-11T07:22:18.3668706Z,"image copyrightUniversity of Oxford
image captionAustralia will maintain its Oxford/AstraZeneca vaccine orders but cancel another type
A promising Australian candidate for a coronavirus vaccine has… [+3821 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Biden and Harris named Time's Person of the Year,"The US president-elect and his running mate beat three other finalists, including Donald Trump.",http://www.bbc.co.uk/news/world-us-canada-55270322,https://ichef.bbci.co.uk/news/1024/branded_news/12F51/production/_115994677_289e3492-28a3-4376-a8bb-8c63d30b7c4f.jpg,2020-12-11T04:52:20.2619101Z,"US President-elect Joe Biden and his running mate Kamala Harris have been chosen as Time magazine's Person of the Year in 2020.
""The Biden-Harris ticket represents something historic,"" 
Time tweete… [+959 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Can mapping the Great Barrier Reef help it survive?,Volunteers have been asked to take and categorise thousands of photos of the Great Barrier Reef.,http://www.bbc.co.uk/news/world-australia-55246547,https://ichef.bbci.co.uk/images/ic/400xn/p090xj6h.jpg,2020-12-11T00:52:23.7997387Z,"After three recent mass bleaching events, the future of Australia's Great Barrier Reef is in the balance - with a senior scientist saying that it's ""calling for urgent help"". 
But now scientists and… [+665 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Covid vaccine: US experts recommend Pfizer vaccine approval,A panel of advisers to the US Food and Drug Administration deem the vaccine safe and effective.,http://www.bbc.co.uk/news/world-us-canada-55265477,https://ichef.bbci.co.uk/news/1024/branded_news/40E1/production/_115990661_tv064724593.jpg,2020-12-10T22:52:20.7045317Z,"media captionUS Covid vaccine: Three key questions answered
Medical experts advising the US Food and Drug Administration (FDA) have recommended emergency approval for the Pfizer-BioNTech coronavirus… [+1863 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Coronavirus: Trump hosts Hanukkah events as Covid-19 deaths soar,"The White House events were held as coronavirus-related fatalities rose to 3,053 - a record daily US high.",http://www.bbc.co.uk/news/world-us-canada-55265441,https://ichef.bbci.co.uk/news/1024/branded_news/5EAF/production/_115993242_gettyimages-1229999085.jpg,2020-12-10T22:22:22.3098803Z,"image copyrightGetty Images
image captionPresident Trump is reportedly hosting 25 events at the White House over the holidays
US President Donald Trump has hosted two Hanukkah events at the White H… [+1470 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Casey Goodson: Family demand answers after police shooting,"Mr Goodson, 23, was shot dead as he returned home from a dentist's appointment, his family said.",http://www.bbc.co.uk/news/world-us-canada-55267260,https://ichef.bbci.co.uk/news/1024/branded_news/A365/production/_115992814_caseygoodsonii.jpg,2020-12-10T22:07:21.8637114Z,"By Holly HonderichBBC News, Washington
image copyrightThe Family of Casey Goodson Jr.
The family of a black man fatally shot outside his Ohio home has demanded answers, claiming he was killed for b… [+4209 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Brexit: 'Strong possibility' of no trade deal with EU - PM,"Boris Johnson says negotiations with the EU will continue, but are ""not yet there at all"".",http://www.bbc.co.uk/news/uk-politics-55266678,https://ichef.bbci.co.uk/news/1024/branded_news/3213/production/_115991821_mediaitem115991820.jpg,2020-12-10T18:22:23.621402Z,"Boris Johnson says there is a ""strong possibility"" the UK will fail to strike a post-Brexit trade agreement with the EU.
The prime minister said ""now is the time"" for businesses and the public to pr… [+1053 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Brandon Bernard: First execution of Trump's final days to go ahead,Brandon Bernard is set for federal execution in Indiana despite pleas from Kim Kardashian and others.,http://www.bbc.co.uk/news/world-us-canada-55261224,https://ichef.bbci.co.uk/news/1024/branded_news/E157/production/_115978675_brandon-july-2015.jpg,2020-12-10T16:52:22.0109568Z,"image copyrightCourtesy Bernard Defense Team 
image captionCampaigners are seeking to prevent Brandon Bernard's execution
The federal execution of a death row inmate is set to go ahead on Thursday,… [+3635 chars]"
