source,author,title,description,url,urlToImage,publishedAt,content
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Covid: US House votes to boost stimulus package payments,"The chamber backs President Trump's call for $2,000 payments but the move could stall in the Senate.",http://www.bbc.co.uk/news/world-us-canada-55471647,https://ichef.bbci.co.uk/news/1024/branded_news/DE88/production/_116286965_gettyimages-1230097453.jpg,2020-12-29T02:37:22.8665351Z,"image copyrightGetty Images
image captionThe pandemic has devastated the US economy and caused a surge in unemployment
The US House of Representatives has voted in favour of increasing the aid sent… [+3075 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,When online meetings didn’t go as planned,"From animal interruptions to catching fire, here's a look back at the year we spent (badly) online.",http://www.bbc.co.uk/news/world-55375825,https://ichef.bbci.co.uk/images/ic/400xn/p092mw4b.jpg,2020-12-29T00:22:24.3846859Z,"2020 was the year everything went online. From virtual meetings and teaching online to socialising on a screen, a lot of us have spent a lot of time logged in.
But with interruptions from pets and c… [+197 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Coronavirus: Spain to keep registry of those who refuse Covid vaccine,"Vaccination will not be mandatory, officials say, and the register will not be made public.",http://www.bbc.co.uk/news/world-europe-55471282,https://ichef.bbci.co.uk/news/1024/branded_news/E144/production/_116286675_064969673.jpg,2020-12-29T00:22:20.541892Z,"image captionThe elderly are among those receiving the first wave of vaccinations in Spain
Spain is to set up a registry of people who refuse to be vaccinated against coronavirus and share it with o… [+2052 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Nashville explosion: Motives still unclear in Nashville 'suicide bomb',Investigators are trying to work out the motive behind the Christmas Day blast that injured three.,http://www.bbc.co.uk/news/world-us-canada-55468759,https://ichef.bbci.co.uk/news/1024/branded_news/11A22/production/_116262227_35c1f445-9ede-4644-94ff-6376ad96a1df.jpg,2020-12-28T22:52:22.2325734Z,"media captionWatch the aftermath of the explosion in Nashville
US investigators are trying to find out why a 63-year-old computer consultant detonated a bomb that killed himself and injured three ot… [+2705 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Joe Biden: 'Enormous damage' to US security agencies by Trump,The president-elect says his team is not getting the information it needs on national security.,http://www.bbc.co.uk/news/world-us-canada-55470625,https://ichef.bbci.co.uk/news/1024/branded_news/5F94/production/_116286442_064981892-1.jpg,2020-12-28T22:22:22.5033425Z,"Agencies critical to US security have suffered ""enormous damage"" at the hands of the Trump administration, US President-elect Joe Biden has said.
Mr Biden said his team was not getting the informati… [+1946 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Covid: South Africa's Ramaphosa announces new restrictions as cases soar,"The measures include a ban on indoor and outdoor gatherings, and a night curfew, until 15 January.",http://www.bbc.co.uk/news/world-africa-55468104,https://ichef.bbci.co.uk/news/1024/branded_news/D4EC/production/_116280545_mediaitem116280544.jpg,2020-12-28T19:22:21.2057413Z,"image captionMr Ramaphosa said the country had let its guard down
President Cyril Ramaphosa has announced new tougher coronavirus restrictions, a day after South Africa recorded more than one millio… [+2585 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Hilaria Baldwin denies faking her Spanish heritage,The wife of Alec Baldwin has been accused of misleading the public over her Spanish heritage.,http://www.bbc.co.uk/news/world-us-canada-55468754,https://ichef.bbci.co.uk/news/1024/branded_news/14922/production/_116285248_mediaitem116285244.jpg,2020-12-28T17:22:21.0407189Z,"image copyrightGetty Images
image captionThe TV host has been accused of faking a Spanish accent
Hilaria Baldwin, TV host and wife of actor Alec Baldwin, has responded to accusations she misled the… [+1797 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Covid-19: Concern at 'unprecedented' infection level in England,"The UK reports a further 41,385 cases as hospitals struggle to cope with rising patient numbers.",http://www.bbc.co.uk/news/uk-55462701,https://ichef.bbci.co.uk/news/1024/branded_news/7889/production/_116275803_mediaitem116275477.jpg,2020-12-28T17:07:19.8638005Z,"England's ""very high"" Covid infection level is a ""growing concern"" as the NHS struggles to cope with rising patient numbers, a health official has said.
On Monday, a further 41,385 Covid cases and 3… [+5504 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Loujain al-Hathloul: Saudi woman activist jailed for five years,"Loujain al-Hathloul, 31, was prominent in the campaign to win the right for Saudi women to drive.",http://www.bbc.co.uk/news/world-middle-east-55467414,https://ichef.bbci.co.uk/news/1024/branded_news/113E0/production/_115242607_mediaitem115237706.jpg,2020-12-28T13:07:20.5474276Z,"image captionLoujain al-Hathloul was detained in 2018
A prominent Saudi female activist, who campaigned for women's right to drive, has been sentenced to more than five years in prison. 
Loujain al… [+2032 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",BBC News,Brexit: Britons warned to prepare for 'some disruption',"Ministers warn of ""practical and procedural changes"" when the Brexit transition period ends this week.",http://www.bbc.co.uk/news/uk-55463506,https://ichef.bbci.co.uk/news/1024/branded_news/EDB9/production/_116275806_mediaitem116275805.jpg,2020-12-28T07:52:23.5254222Z,"Businesses and travellers should get ready for ""substantial"" change from New Year's Eve, when the UK leaves the EU, the government has said.
Cabinet Office Minister Michael Gove said there would be … [+3900 chars]"
"{'id': 'mashable', 'name': 'Mashable'}",Jennimai Nguyen,5 best Apple Watch apps to download now,"I love my Apple Watch without shame. It keeps me off my phone when I don’t really need to be on it, while still keeping me up to date. That's because of the Watch-unique apps I have installed, which range from utility and habit-tracking apps to just plain fun…",https://mashable.com/article/best-apple-watch-apps/,https://mondrian.mashable.com/2020%252F12%252F12%252Fbf%252Fa715eee0efeb45fb98d480e14b7ff77f.1edc5.jpg%252F1200x630.jpg?signature=S3dwhs2YeEg9m9kuzWP-qmYuqtI=,2020-12-12T21:00:00Z,"I love my Apple Watch without shame. It keeps me off my phone when I dont really need to be on it, while still keeping me up to date. That's because of the Watch-unique apps I have installed, which r… [+4050 chars]"
"{'id': 'reuters', 'name': 'Reuters'}",,"Apple CEO calls for stricter corporate, government climate goals at UN summit - Reuters UK","Apple CEO calls for stricter corporate, government climate goals at UN summit  Reuters UK",https://uk.reuters.com/article/apple-climate-idUKKBN28M0OH,,2020-12-12T16:09:00Z,"Apple CEO Tim Cook gestures during a product launch event at company headquarters in Cupertino, California, U.S., September 10, 2019. REUTERS/Stephen Lam
Sustainable Business
Reuters Staff
(Reuter… [+1282 chars]"
"{'id': None, 'name': 'CNET'}",Shelby Brown,"Apple Arcade: The entire list of games you can play on iPhone, iPad, Mac and Apple TV - CNET","Apple Arcade has over 140 games you can play right now for only $5 a month, and new ones are added nearly every week.",https://www.cnet.com/news/apple-arcade-entire-list-144-games-play-iphone-ipad-apple-tv-and-ipod-touch-mac/,https://cnet4.cbsistatic.com/img/IEqP2zPan_uDceB_fTt8d1-gzes=/1200x630/2019/09/10/13d931de-48cd-4035-8143-d7dc7eb8d1a9/apple-apple-arcade-sneaky-sasquatch-091019.jpg,2020-12-12T16:10:16Z,"The Pathless is finally available to play.
Screenshot by Shelby Brown
Just over a year ago, Apple tossed its hat into the gaming ring with its mobile game subscription service, Apple Arcade. The se… [+13928 chars]"
"{'id': None, 'name': 'CNET'}",Shelby Brown,"Wonderbox, Artful Escape, Proxi: Every Apple Arcade game we can't wait to play - CNET",New games come to Apple Arcade about every week. Here's what we're looking forward to.,https://www.cnet.com/news/wonderbox-artful-escape-proxi-every-apple-arcade-game-we-cant-wait-to-play/,https://cnet4.cbsistatic.com/img/ETksmkx7IL0p9zx9ZRJK9BsCTNs=/1200x630/2020/06/23/0a6043aa-f5c0-44ef-9d52-2decacaf835b/hitchhiker.jpg,2020-12-12T16:18:46Z,"Artful Escape looks like an insanely good musical adventure. 
Beethoven &amp; Dinosaur
Since its launch a year ago, Apple's subscription mobile gaming service Apple Arcade has released more than 14… [+4409 chars]"
"{'id': None, 'name': 'CNET'}",Molly Price,Apple Music comes to Google Home devices like Nest Audio and Nest Hub - CNET,You can now stream your favorite Apple Music tunes from your Google smart home devices.,https://www.cnet.com/news/google-home-apple-music-comes-to-devices-like-nest-audio-nest-hub/,https://cnet2.cbsistatic.com/img/TlN9eQCa7BLOjk2xsi-jvhvaPdg=/1200x630/2020/10/26/9a6af87e-66a2-4206-9cec-6afaf9214e5f/apple-iphone11-itunes-music-app-9809.jpg,2020-12-12T14:00:04Z,"Angela Lang/CNET
Apple Music finally started rolling out to Google Assistant-enabled devices, Google announced in a blog post last week. That includes speakers and displays such as the Nest Audio, N… [+1490 chars]"
"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"Apple CEO calls for stricter corporate, government climate goals at U.N. summit - Reuters India","Apple Inc Chief Executive Tim Cook on Saturday called on governments and businesses to implement stronger climate targets starting next year, during remarks at the United Nations' Climate Ambition Summit.",https://in.reuters.com/article/apple-climate-idINKBN28M0OJ,https://static.reuters.com/resources/r/?m=02&d=20201212&t=2&i=1544348014&r=LYNXMPEGBB0CE&w=800,2020-12-12T16:12:00Z,"By Reuters Staff
Apple CEO Tim Cook gestures during a product launch event at company headquarters in Cupertino, California, U.S., September 10, 2019. REUTERS/Stephen Lam/Files
(Reuters) - Apple In… [+1105 chars]"
"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"Apple CEO calls for stricter corporate, government climate goals at U.N. summit - Reuters","Apple Inc Chief Executive Tim Cook on Saturday called on governments and businesses to implement stronger climate targets starting next year, during remarks at the United Nations' Climate Ambition Summit.",https://www.reuters.com/article/apple-climate-idUSL1N2IR2SK,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2020-12-12T16:00:00Z,"By Reuters Staff
Dec 12 (Reuters) - Apple Inc Chief Executive Tim Cook on Saturday called on governments and businesses to implement stronger climate targets starting next year, during remarks at th… [+1023 chars]"
"{'id': 'techcrunch', 'name': 'TechCrunch'}",Megan Rose Dickey,Human Capital: Dr. Timnit Gebru says Google’s memo was ‘dehumanizing’,"Welcome back to Human Capital, where I break down the latest in diversity, equity and inclusion, and labor in tech. This week, Twitter dropped its latest diversity report and Tesla released its first one ever. Meanwhile, Google CEO Sundar Pichai apologized fo…",http://techcrunch.com/2020/12/12/human-capital-dr-timnit-gebru-says-googles-memo-was-dehumanizing/,https://techcrunch.com/wp-content/uploads/2019/07/GettyImages-665596430.jpg?w=599,2020-12-12T23:00:55Z,"Welcome back to Human Capital, where I break down the latest in diversity, equity and inclusion, and labor in tech. This week, Twitter dropped its latest diversity report and Tesla released its first… [+4324 chars]"
"{'id': None, 'name': 'Lifehacker.com'}",David Murphy,How Do I Get Into My Phone if I Forgot My PIN or Password?,"People forget things. It happens. While I can’t say I’ve ever forgotten the password or PIN for my phone, I totally get how it’s possible. Maybe you set the phone up and placed it down to process any and all updates it has to go through, or charge up to full …",https://lifehacker.com/how-do-i-get-into-my-phone-if-i-forgot-my-pin-or-passwo-1845853103,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/l8tkti26ehj0nlg6hkvu.jpg",2020-12-12T04:30:00Z,"People forget things. It happens. While I cant say Ive ever forgotten the password or PIN for my phone, I totally get how its possible. Maybe you set the phone up and placed it down to process any an… [+4393 chars]"
"{'id': 'engadget', 'name': 'Engadget'}",Engadget,The Morning After: 'Cyberpunk 2077' got its first post-launch patch,"This week’s news swung between some ridiculous extremes. CD Projekt Red released Cyberpunk 2077 without addressing many of the issues people had with its design choices, marketing, development crunch or performance on older consoles -- and still set records. …",https://www.engadget.com/cyberpunk-update-tma-155417088.html,https://o.aolcdn.com/images/dims?resize=1200%2C630&crop=1200%2C630%2C0%2C0&quality=95&image_uri=https%3A%2F%2Fs.yimg.com%2Fos%2Fcreatr-uploaded-images%2F2020-12%2Fde6b4ab0-3c91-11eb-bf1f-4dacce29a715&client=amp-blogside-v2&signature=ac7500f4571eb39a17e8358cd555e5fc1c43de31,2020-12-12T15:54:17Z,"This week’s news swung between some ridiculous extremes. CD Projekt Red released Cyberpunk 2077 without addressing many of the issues people had with its design choices, marketing, development crunch… [+2078 chars]"
"{'id': None, 'name': 'CNET'}",Ian Sherr,Apple CEO Cook touts green and renewable initiatives at United Nations - CNET,"On fifth anniversary of the Paris climate agreement, Cook tells UN that companies can be environmental and make profits too.",https://www.cnet.com/news/apple-ceo-cook-touts-green-and-renewable-initiatives-at-united-nations/,https://cnet2.cbsistatic.com/img/SPFE9uPZEtzhzaJTVYuq6U8RNAE=/1200x630/2020/10/28/694577a6-e451-4e49-90c3-8507a356029a/apple-iphone-12-9965.jpg,2020-12-12T14:00:11Z,"Apple's Tim Cook has continually pushed environmental initiatives since becoming CEO in 2011.
Apple
Apple CEO Tim Cook doesn't believe companies need to choose between success and helping the envir… [+2850 chars]"
"{'id': 'mashable', 'name': 'Mashable'}",Jae Thomas,Save 64% on these AI-powered earbuds that make great stocking stuffers,"TL;DR: Get the AI-powered, noise-canceling ReduxBuds for $89.95, a savings of 64% as of Dec. 12.

There are two types of people in this world: Those who blindly follow everything Apple says or does and those who do not. For the latter type, check out this dea…",https://mashable.com/shopping/dec-12-redux-buds/,https://mondrian.mashable.com/2020%252F12%252F12%252F39%252F2c7655bbe4e64778af41c6c158adaf96.ec355.jpg%252F1200x630.jpg?signature=f6xNxwyJO-21veU_fUyssFIKccM=,2020-12-12T10:00:00Z,"TL;DR: Get the AI-powered, noise-canceling ReduxBuds for $89.95, a savings of 64% as of Dec. 12.
There are two types of people in this world: Those who blindly follow everything Apple says or does a… [+1432 chars]"
